Unnamed: 0,id,name,rank,visitor,blog,menu,explain,price,jibun_address,patty,wordlist,latitude,longitude
2636,1772180650,791버거트럭 화명본점,4.61,"1,267",780,BLT버거[수제스모크소스와 베이컨 토마토 청상추의 조합(단품),"100%소고기패티, 치즈, 피클, 토마토, 베이컨, 청상추, 수제스모크소스","10,700원",화명동 2268-3,소고기 패티,소고기 패티 치즈 피클 토마토 베이컨 상추 수제 스모크 소스,35.235829076534,129.011989098408
2637,1772180650,791버거트럭 화명본점,4.61,"1,267",780,스파이시어니언버거[맛있는 매운맛이 조화로운 버거](단품),"100%소고기패티, 치즈, 양파, 청상추, 에그, 스파이시소스","11,600원",화명동 2268-3,소고기 패티,소고기 패티 치즈 양파 상추 스파이 소스,35.235829076534,129.011989098408
2657,1263417537,88시장버거 관악점,0.0,245,22,88와사비새우버거,버거번 + 치즈 + 새우패티 + 생양파 + 깻잎 + 양배추 + 88특제소스,"5,900원",봉천동 927-20,새우 패티,치즈 새우 패티 양파 양배추 소스,37.4817320851471,126.942458412006
2666,1263417537,88시장버거 관악점,0.0,245,22,해장버거,매운맛과 덜매운맛중 선택 가능,"6,400원",봉천동 927-20,소고기 패티,맵다 선택 가능,37.4817320851471,126.942458412006
2672,1263417537,88시장버거 관악점,0.0,245,22,키즈버거(야채가없는 어린이버거),야채가 없는 어린이 버거,"4,400원",봉천동 927-20,소고기 패티,야채 없다 어린이,37.4817320851471,126.942458412006
2673,33244070,버거룸181 송도본점,4.43,840,"1,016",181룸 수제버거,"100%소고기패티, 아메리칸치즈, 적양파, 토마토, 피클, 상추, 베이컨, 수제룸소스","9,500~12,000",송도동 23-5,소고기 패티,소고기 패티 아메리칸 치즈 양파 토마토 피클 상추 베이컨 수제 소스,37.3926160798702,126.643921703043
2675,33244070,버거룸181 송도본점,4.43,840,"1,016",로스티드치즈룸 수제버거,"100%소고기패티, 구운체다치즈, 적양파, 베이컨, 수제 홀스레디쉬마요소스","10,000~12,500",송도동 23-5,소고기 패티,소고기 패티 운체 치즈 양파 베이컨 수제 홀스 레디 쉬다 소스,37.3926160798702,126.643921703043
2685,1238395933,GTS버거 병점점,0.0,293,80,그릴드 머쉬룸버거,"100% 소고기패티,머쉬룸,로메인,치즈,토마토,베이컨,그릴드 어니언,수제번","10,500원",병점동 844-1,소고기 패티,소고기 패티 머쉬룸 로메 치즈 토마토 베이컨 그릴 어니언 수제,37.213819246713,127.04258881156
2686,1238395933,GTS버거 병점점,0.0,293,80,GTS 더블버거,"100% 소고기패티×2,로메인,치즈×2,토마토,그릴드 어니언,수제번","10,500원",병점동 844-1,소고기 패티,소고기 패티 로메 치즈 토마토 그릴 어니언 수제,37.213819246713,127.04258881156
2687,1238395933,GTS버거 병점점,0.0,293,80,과카몰리 베이컨 치즈버거,"100% 소고기패티,100% 아보카도퓨레,토마토,그릴드 어니언,로메인,베이컨,수제번","10,500원",병점동 844-1,소고기 패티,소고기 패티 아보카도 퓨레 토마토 그릴 어니언 로메 베이컨 수제,37.213819246713,127.04258881156
2694,37801475,MISFITS,4.71,"2,122","1,293",(트리플치즈의 치즈폭포조화) 볼케이노,"모짜렐라치즈튀김과 기네스체다치즈소스, 페퍼잭치즈의 케미가 흘러넘치는 치즈버거 & 추천토핑 : 베이컨,계란","11,500원",사당동 1032-48,소고기 패티,모짜렐라 치즈 튀김 기네스 체다 소스 페퍼잭 케미 흐르다 넘치다 치즈버거 추천 토핑 베이컨 계란,37.4785500331961,126.97986359248
2695,37801475,MISFITS,4.71,"2,122","1,293",(구운파인애플과 베이컨의 조화)엉클 파인,구운 파인애플의 쥬시함과 기름진 베이컨의 조합 풍부한 고기 육즙이 어우러진 맛이 풍부한 버거,"11,000원",사당동 1032-48,소고기 패티,파인애플 쥬시함 기르다 베이컨 조합 풍부하다 고기 육즙 어우러지다,37.4785500331961,126.97986359248
2696,37801475,MISFITS,4.71,"2,122","1,293",(푸짐하고 묵직한 리얼 호주스타일의 버거) 오지워커,계란과 베이컨이 들어가 푸짐하고 묵직한 호주스타일의 버거,"11,000원",사당동 1032-48,소고기 패티,계란 베이컨 푸다 하고 묵직하다 호주 스타일,37.4785500331961,126.97986359248
2698,37801475,MISFITS,4.71,"2,122","1,293",(클래식한 스타일의 레귤러한 버거)미스피츠,레귤러한 기본버거를 미스피츠만의 스타일로 재해석한 미스피츠버거 [어린아이에겐 소스가 매울수 있어요],"10,000원",사당동 1032-48,소고기 패티,레귤러 보다 미스피츠 만의 스타일 해석 어리다 소스 매다,37.4785500331961,126.97986359248
2706,37801475,MISFITS,4.71,"2,122","1,293",콘샐러드,버거의 맛을 깔끔하게 잡아줄 직접 만든 새콤달콤 콘샐러드,"3,000원",사당동 1032-48,소고기 패티,깔끔하다 잡다 직접 콤달콤 샐러드,37.4785500331961,126.97986359248
2713,1908933710,MORE MANY MORE,0.0,262,524,클래식 버거,8시간동안 정성으로 볶아낸 어니언랠리쉬가 들어간 모매모 시그니처 클래식 버거,"7,800원",청담동 18-26,소고기 패티,정성 볶다 내다 어니언 랠리 클래식,37.5223724227438,127.044319477021
2714,1908933710,MORE MANY MORE,0.0,262,524,행오버 버거,영국 유학시절 숙취해소를 위해 만들어 먹던 맛있는거 다 때려넣은 해장버거 JMT보장,"11,800원",청담동 18-26,소고기 패티,영국 유학 시절 숙취 해소 위해 먹다 맛있다 때리다 넣다 해장 보장,37.5223724227438,127.044319477021
2715,1908933710,MORE MANY MORE,0.0,262,524,베이컨 버거,"육즙 팡팡 두툼한 수제 패티에 치트키 어니언 랠리쉬, 베이컨까지 들어가면 뭐 게임 끗-","8,800원",청담동 18-26,소고기 패티,육즙 팡팡 두툼 수제 패티 치트키 어니언 랠리 베이컨 게임,37.5223724227438,127.044319477021
2716,1908933710,MORE MANY MORE,0.0,262,524,한우 버거,1++(no.) 한우 패티의 깊고 우아한 육향이 고추장 소스 레드카펫 타고 입속으로 입장!,"12,500원",청담동 18-26,소고기 패티,한우 패티 깊다 우아하다 고추장 소스 레드카펫 타고 입장,37.5223724227438,127.044319477021
2717,1908933710,MORE MANY MORE,0.0,262,524,비프칠리 버거,돼지는 가라! 쇠고기 가득담은 비프칠리소스와 베이컨 나쵸치즈의 조합 폭팔 모매모 별미,"9,800원",청담동 18-26,소고기 패티,돼지 가라 쇠고기 가득 담다 비프 칠리소스 베이컨 치다 조합 폭팔 별미,37.5223724227438,127.044319477021
2734,1906296706,ST버거,4.82,95,21,161 ST버거,"매일굽는 보리번,100%소고기패티 (잡고기x) ,체다치즈,로즈마리시즈닝,신선한야채.","9,000원",영운동 200-3,소고기 패티,굽다 보리 소고기 패티 잡고 치즈 로즈마리 신선하다 야채,36.6154722609908,127.500203214093
2735,1906296706,ST버거,4.82,95,21,타이폴로버거,"매일 굽는 보리번, 닭다리살만 통으로 사용, 새벽공수 야채, 특제 소스까지 완벽함 그잡채","9,000원",영운동 200-3,소고기 패티,굽다 보리 닭다리 사용 새벽 공수 야채 특제 소스 완벽하다 잡채,36.6154722609908,127.500203214093
2736,1906296706,ST버거,4.82,95,21,파돈까스 버거,"국내산 숙성 돼지 수제 돈까스, 매일 굽는 보리번, 특별한 파소스!","9,000원",영운동 200-3,소고기 패티,국내 숙성 돼지 수제 돈까스 굽다 보리 특별하다 소스,36.6154722609908,127.500203214093
2743,35168735,고델스버거바 청라본점,0.0,"1,127",831,베이컨 더블 치즈 버거,베이컨에 더블 치즈를 올려 오리지널 미국맛 버거,"9,500원",청라동 164-1,소고기 패티,베이컨 더블 치즈 올리다 리지 미국,37.5310920437895,126.651550058302
2752,35168735,고델스버거바 청라본점,0.0,"1,127",831,더블치즈불고기,"- 마요네즈, 케찹, 피클을 토핑한 미국 정통 버거 - 패티2장, 치즈2장","8,900원",청라동 164-1,소고기 패티,마요네즈 케찹 피클 토핑 미국 정통 패티 치즈,37.5310920437895,126.651550058302
2778,35168735,고델스버거바 청라본점,0.0,"1,127",831,바베큐 더블 버거,바베큐 더블 패티로 진한 스모크향의 버거,"8,900원",청라동 164-1,소고기 패티,바베큐 더블 패티 진하다 스모크,37.5310920437895,126.651550058302
2779,35168735,고델스버거바 청라본점,0.0,"1,127",831,치킨몬스터,스파이시 치킨 패티에 머스타드 소스를 뿌린 치킨 버거,"6,900원",청라동 164-1,치킨 패티,스파이 치킨 패티 머스타드 소스 뿌리다,37.5310920437895,126.651550058302
2780,35168735,고델스버거바 청라본점,0.0,"1,127",831,치킨스크림버거,스파이시 치킨과 달콤한 아이스크림의 조화,"6,300원",청라동 164-1,치킨 패티,스파이 치킨 달콤하다 아이스크림 조화,37.5310920437895,126.651550058302
2817,1613984567,그리디몬버거,4.38,670,217,카라멜라이즈버거,"패티,치즈,카라멜라이즈,베이컨,양파,토마토,상추 그리디몬의 대표수제햄버거","9,700원",여의도동 17,소고기 패티,패티 치즈 카라멜 라이즈 베이컨 양파 토마토 상추 그리다 디몬 대표 수제 햄버거,37.5257046937179,126.918741678497
2818,1613984567,그리디몬버거,4.38,670,217,하와이안버거,그리디몬의 Best메뉴,"9,700원",여의도동 17,소고기 패티,그리다 디몬 메뉴,37.5257046937179,126.918741678497
2831,1157785380,꿈버거상점,0.0,603,54,후라이머쉬룸버거(단품),통째로 튀긴 양송이버섯과 매콤달콤짠콤 꿈버거만의비법소스를 품은 시그니처버거,"10,900원",서천동 807,소고기 패티,통째 튀기다 양송이 버섯 매콤 달콤 짜다 만의 비법 소스 품다,37.2370004590814,127.07399228975
2832,1157785380,꿈버거상점,0.0,603,54,클래식버거(단품),기본에 충실한 정통 아메리칸 스타일버거,"8,500원",서천동 807,소고기 패티,기본 충실하다 정통 아메리칸 스타일,37.2370004590814,127.07399228975
2833,1157785380,꿈버거상점,0.0,603,54,아보카도버거(단품),크리미한 아보카도를 바질패스토와 함께 버무려 얹어 풍미가득한 버거,"10,900원",서천동 807,소고기 패티,크리미 아보카도 바질 패스 무려 얹다 밉다 가득하다,37.2370004590814,127.07399228975
2834,1157785380,꿈버거상점,0.0,603,54,꿈새우버거,바삭바삭튀김옷을 입은 리얼 새우패티에 허니와사소스의 꿀조합,"9,900원",서천동 807,새우 패티,바삭바삭 튀김 입다 리얼 새우 패티 허니 소스 조합,37.2370004590814,127.07399228975
2835,1157785380,꿈버거상점,0.0,603,54,그릴파인애플버거(단품),바삭한 어니언프라이와 달콤한 파인애플 과즙의 꿀조합,"9,900원",서천동 807,소고기 패티,바삭 어니언 프라이 달콤하다 파인애플 과즙 조합,37.2370004590814,127.07399228975
2836,1157785380,꿈버거상점,0.0,603,54,그릴새우버거(단품),스리라차 핫소스로 구운 통새우의 매콤하고이국적인 맛을 느낄수 있는 버거,"9,900원",서천동 807,새우 패티,스리 라차 핫소스 새우 매콤 하고 국적 느끼다,37.2370004590814,127.07399228975
2837,1157785380,꿈버거상점,0.0,603,54,더블베이컨 버거(단품),노릇노릇한 베이컨이2배라 씹는맛도2배 고소한맛도2배인 버거,"9,900원",서천동 807,소고기 패티,노릇 베이컨 씹다 고소하다,37.2370004590814,127.07399228975
2838,1157785380,꿈버거상점,0.0,603,54,더블치즈버거(단품),두가지치즈와 양파튀김으로 담백함과 고소함을 극대화시킨 버거,"8,500원",서천동 807,소고기 패티,가지 치즈 양파 튀김 담백하다 고소하다 대화,37.2370004590814,127.07399228975
2839,1157785380,꿈버거상점,0.0,603,54,불고기버거(단품),생과일을 갈아넣은 달달한 간장소스로 맛을낸 버거,"6,900원",서천동 807,소고기 패티,과일 갈아 넣다 달달 간장 소스 내다,37.2370004590814,127.07399228975
2840,1157785380,꿈버거상점,0.0,603,54,그릴어니언버거,스매쉬하게 구운패티에 구운양파로 간단하지만 맛잘알조합,"6,900원",서천동 807,소고기 패티,스매쉬 패티 양파 간단하다 자다 조합,37.2370004590814,127.07399228975
2876,147545760,니즈버거 신촌점,4.66,479,299,쉬림프 버거,"한정판매, 신촌점만의 메뉴입니다.","9,400원",창전동 2-48,소고기 패티,한정 판매 신촌 만의 메뉴,37.5536786708093,126.932164137898
2887,1465931704,더백테라스,4.48,"1,119",818,더백 SET,국내산 한우를 갈아 만든 한우패티 180g과 버터가 들어간 수제 번으로 만든 시그니처 버거,"17,300원",한강로2가 147,소고기 패티,국내 한우 갈아 패티 버터 수제,37.5300306445046,126.970613650752
2888,1465931704,더백테라스,4.48,"1,119",818,멕시칸 SET,"생 아보카도와 과카몰리, 바질페스토와 바질사워크림소스로 완벽한 조화를 이루는 버거","21,300원",한강로2가 147,소고기 패티,아보카도 몰리 바질 페스 사워크림 소스 완벽하다 조화 이루다,37.5300306445046,126.970613650752
2889,1465931704,더백테라스,4.48,"1,119",818,더블100 SET,"기본 더백버거에 1++ 한우패티(180g)와 토마토, 양파가 두배~!!","23,300원",한강로2가 147,소고기 패티,기본 한우 패티 오다 토마토 양파,37.5300306445046,126.970613650752
2890,1465931704,더백테라스,4.48,"1,119",818,치즈 SET,버터가 듬뿍 들어간 수제 번에 육향이 강한 토시살 패티가 140g이 들어있는 기본 버거,"16,000원",한강로2가 147,소고기 패티,버터 듬뿍 수제 강하다 토시 패티 들다 기본,37.5300306445046,126.970613650752
2891,1465931704,더백테라스,4.48,"1,119",818,더블치즈 SET,기본 아메리칸 치즈버거에 140g 패티 추가에 체다치즈도 두배로 추가~,"19,300원",한강로2가 147,소고기 패티,기본 아메리칸 치즈버거 패티 추가 치즈,37.5300306445046,126.970613650752
2892,1465931704,더백테라스,4.48,"1,119",818,베.치 SET,"총 14일 동안 럽, 숙성하고 훈연한 수제 베이컨을 3장 썰어 치즈버거에 얹어 드립니다.","17,300원",한강로2가 147,소고기 패티,숙성하다 훈연 수제 베이컨 썰다 치즈버거 얹다 드리다,37.5300306445046,126.970613650752
2893,1465931704,더백테라스,4.48,"1,119",818,더블 베.치 SET,베.치 버거에 140g 패티 추가에 체다치즈도 두배로 추가~,"21,300원",한강로2가 147,소고기 패티,패티 추가 치즈,37.5300306445046,126.970613650752
2895,1465931704,더백테라스,4.48,"1,119",818,모짜 SET,패티 위에 모짜렐라도 모자라서 모짜렐라 프라이즈를 버거 안에~ 모짜렐라 매니아분들께 추천!,"17,300원",한강로2가 147,소고기 패티,패티 모짜렐라 모자라다 프라 이즈 매니아 추천,37.5300306445046,126.970613650752
2912,35112273,더블트러블 유니온,4.46,659,"1,597",더블트러블버거,"비프패티,샤프체다치즈,베이컨,홀스레디쉬마요","9,000원",신사동 523-28,소고기 패티,비프 패티 샤프 체다 치즈 베이컨 홀스 레디 쉬마,37.5215203955029,127.021001116727
2913,35112273,더블트러블 유니온,4.46,659,"1,597",치즈버거,"비프패티,아메리칸치즈,양파,피클","7,500원",신사동 523-28,소고기 패티,비프 패티 아메리칸 치즈 양파 피클,37.5215203955029,127.021001116727
2914,35112273,더블트러블 유니온,4.46,659,"1,597",쉬림프버거,"통새우패티,레드어니언피클,양상추,스윗칠리소스","10,000원",신사동 523-28,새우 패티,새우 패티 레드 어니언 피클 양상추 스윗 칠리소스,37.5215203955029,127.021001116727
2920,35112273,더블트러블 유니온,4.46,659,"1,597",D.T.U 클래식버거,"비프패티,아메리칸치즈,양상추,토마토,피클,베이컨,DTU소스","9,500원",신사동 523-28,소고기 패티,비프 패티 아메리칸 치즈 양상추 토마토 피클 베이컨 소스,37.5215203955029,127.021001116727
2921,35112273,더블트러블 유니온,4.46,659,"1,597",더블치즈버거,"더블비프패티,더블아메리칸치즈,양파,피클","10,000원",신사동 523-28,소고기 패티,더블 비프 패티 아메리칸 치즈 양파 피클,37.5215203955029,127.021001116727
2922,35112273,더블트러블 유니온,4.46,659,"1,597",피쉬버거,"피쉬패티,아메리칸치즈,타르타르소스","8,500원",신사동 523-28,소고기 패티,피쉬 패티 아메리칸 치즈 타르 소스,37.5215203955029,127.021001116727
2923,35112273,더블트러블 유니온,4.46,659,"1,597",치킨버거,"크리스피치킨,양상추,피클,허브랜치소스","8,000원",신사동 523-28,치킨 패티,크리스 치킨 양상추 피클 허브 랜치 소스,37.5215203955029,127.021001116727
2928,1393101675,성수망치버거,4.58,165,61,망치버거,오리지널 치즈버거,"7,300원",성수동1가 72-41,소고기 패티,리지 치즈버거,37.5395490836106,127.047632130705
2930,1393101675,성수망치버거,4.58,165,61,파불고기버거,수제불고기양념과 파의 콜라보,"7,500원",성수동1가 72-41,소고기 패티,수제 불고기 양념 파의 콜라보,37.5395490836106,127.047632130705
2938,1702620330,세군다까사,0.0,871,279,세군다까사버거,두툼한 패티 2장에 각종 소스와 재료를 쌓아 올린 버거로 어마어마한 높이에 도전욕구를 불러일으키는 세군다까사 레시피를 총망라한 끝판왕 버거.,"26,000원",생연동 219-4,소고기 패티,두툼 패티 소스 재료 쌓다 올리다 어마 높이 욕구 불러일으키다 끄다 레시피 망라 끝판,37.9089343385703,127.065438442939
2939,1702620330,세군다까사,0.0,871,279,돈까스버거,익일 염지법으로 잡내 없고 부드러운 등심을 겉바속촉 튀겨내 특제소스 듬뿍 올려낸 커틀렛인,"17,800원",생연동 219-4,소고기 패티,익일 지법 잡다 없다 부드럽다 등심 겉바 튀기다 소스 듬뿍 올리다 내다 커틀렛,37.9089343385703,127.065438442939
2940,1702620330,세군다까사,0.0,871,279,버섯크림버거,수제 양송이크림소스가 듬뿍 올라가 패티와 어우러져 감칠맛의 끝을 보여주는 메뉴,"13,800원",생연동 219-4,소고기 패티,수제 양송이 크림소스 듬뿍 올라가다 패티 어우러지다 감칠맛 보여주다 메뉴,37.9089343385703,127.065438442939
2941,1702620330,세군다까사,0.0,871,279,토마토모짜렐라버거,직접 끓인 깊고 진한 맛의 토마토소스가 느끼함을 덜어주며 고소한 모짜렐라치즈를 듬뿍 얹은 버거,"13,800원",생연동 219-4,소고기 패티,직접 끓이다 깊다 진하다 토마토 소스 느끼하다 덜다 고소하다 모짜렐라 치즈 듬뿍 얹다,37.9089343385703,127.065438442939
2942,1702620330,세군다까사,0.0,871,279,하와이안 스테이크버거,특별한 스테이크 소스 할라피뇨를 넣어 더욱 매콤한 양파가니쉬 상큼한 파인애플이 들어간 버거,"13,800원",생연동 219-4,소고기 패티,특별하다 스테이크 소스 할라피뇨 넣다 더욱 매콤 양파 상큼 파인애플,37.9089343385703,127.065438442939
2943,1702620330,세군다까사,0.0,871,279,칠리버거,매콤한 미국식 칠리소스를 직접 끓여 더욱 깊이 맛이 나는 칠리버거,"14,800원",생연동 219-4,소고기 패티,매콤 미국 칠리소스 직접 끓이다 더욱 깊이 칠리,37.9089343385703,127.065438442939
2944,1702620330,세군다까사,0.0,871,279,동두천버거,동두천 대표음식인 바베큐를 재해석하여 직접 만든 바베큐소스로 풍미를 더한 버거,"13,800원",생연동 219-4,소고기 패티,동두천 대표 음식 바베큐 해석 직접 소스 밉다 더하다,37.9089343385703,127.065438442939
2945,1702620330,세군다까사,0.0,871,279,햄버거,세군다까사만의 특별한 수제소스와 직접 만든 두툼한 소고기패티가 들어간 버거,"10,000원",생연동 219-4,소고기 패티,끄다 사만 특별하다 수제 소스 직접 두툼 소고기 패티,37.9089343385703,127.065438442939
2972,1376184438,세븐데이즈버거,4.54,354,683,퍼펙트그릴,말그대로 퍼펙트한 버거~ 재료가 풍성하게 들어간 버거의 정석(시그니쳐 메뉴),"8,900원",두정동 78-20,소고기 패티,그대로 퍼펙트 재료 성하다 정석 그니 치다 메뉴,36.833782285312,127.148385833127
2973,1376184438,세븐데이즈버거,4.54,354,683,더머쉬룸(매콤),적당히 매콤하면서 해장하기 좋은 버섯버거.매니아층 형성~,"8,800원",두정동 78-20,소고기 패티,적당하다 매콤 해장 버섯 매니아 형성,36.833782285312,127.148385833127
2978,1376184438,세븐데이즈버거,4.54,354,683,해쉬브라운 버거,해쉬브라운의 고소함과 살짝매콤+달콤함의 소스의 완벽한조화,"9,500원",두정동 78-20,소고기 패티,해쉬 브라운 고소하다 살짝 매콤 달콤하다 소스 완벽하다 조화,36.833782285312,127.148385833127
2980,1376184438,세븐데이즈버거,4.54,354,683,쉬림프 with 스위트칠리,탱클땡클한 새우와 소고기의 만남. 스위트칠리+세븐데이즈소스로 맛을 낸 버거~,"9,300원",두정동 78-20,소고기 패티,크다 새우 소고기 스위트 칠리 세븐데이즈 소스 내다,36.833782285312,127.148385833127
2997,1376184438,세븐데이즈버거,4.54,354,683,버팔로윙 스틱,"짭조름한 닭날개튀김,버거와 맥주의 환상적인 케미,5pcs","5,800원",두정동 78-20,소고기 패티,짜다 조르다 날개 튀김 맥주 환상 케미,36.833782285312,127.148385833127
3011,1296561406,세븐패티버거 죽전점,0.0,337,44,SPB 세븐 패티 버거 (패티 7장),"참, 극악무도한 최상급 버거는 패티는 7배, 하지만 가격은 단돈 3.3배입니다.","25,000원",보정동 1186-2,소고기 패티,차다 극악 무도 최상급 패티 가격 단돈,37.3218512692074,127.10925230807
3012,1296561406,세븐패티버거 죽전점,0.0,337,44,더블 패티 버거 (패티2장),강렬한 쇠고기 패티의 참맛을 2배로 느껴보세요!,"10,400원",보정동 1186-2,소고기 패티,강렬하다 쇠고기 패티 차다 느끼다 보다,37.3218512692074,127.10925230807
3013,1296561406,세븐패티버거 죽전점,0.0,337,44,트리플 버거 (패티 3장),강렬한 쇠고기 패티의 참맛을 3배로 느껴보세요!,"13,400원",보정동 1186-2,소고기 패티,강렬하다 쇠고기 패티 차다 느끼다 보다,37.3218512692074,127.10925230807
3014,1296561406,세븐패티버거 죽전점,0.0,337,44,클래식 치즈 버거,강렬한 쇠고기 패티의 참맛을 느껴보세요!,"7,500원",보정동 1186-2,소고기 패티,강렬하다 쇠고기 패티 차다 느끼다 보다,37.3218512692074,127.10925230807
3015,1296561406,세븐패티버거 죽전점,0.0,337,44,굿모닝 버거,"기름진 베이컨, 담백한 계란프라이와 육중한 패티의 밸런스를 맞춘 굿모닝 버거","10,400원",보정동 1186-2,소고기 패티,기르다 베이컨 담백하다 계란 프라이 육중 패티 밸런스 맞추다 굿모닝,37.3218512692074,127.10925230807
3016,1296561406,세븐패티버거 죽전점,0.0,337,44,레투스&안녕 버거,신선한 상추와 양파로 육중한 패티의 밸런스를 맞춘 버거,"9,800원",보정동 1186-2,소고기 패티,신선하다 상추 양파 육중 패티 밸런스 맞추다,37.3218512692074,127.10925230807
3017,1296561406,세븐패티버거 죽전점,0.0,337,44,바베큐 하우스 버거,세패버의 강렬한 쇠고기 패티를 그윽한 특제 바비큐 소스와 함께 즐기는 '세패버'의 신메뉴!,"10,400원",보정동 1186-2,소고기 패티,세패버 강렬하다 쇠고기 패티 그윽 특제 바비큐 소스 즐기다 메뉴,37.3218512692074,127.10925230807
3018,1296561406,세븐패티버거 죽전점,0.0,337,44,쉬림프 요트 버거,알찬 슈림프 패티에 통새우 3마리를 돛으로 달고 특제 타르타르 소스 위를 항해하는 메뉴,"10,400원",보정동 1186-2,새우 패티,알차다 림프 패티 새우 마리 특제 타르 소스 항해 메뉴,37.3218512692074,127.10925230807
3019,1296561406,세븐패티버거 죽전점,0.0,337,44,페퍼로니 버거,강렬한 페퍼로니와 모짤렐라의 녹진함이 입 안에 몰아치는 '세패버'의 신메뉴,"10,400원",보정동 1186-2,소고기 패티,강렬하다 페퍼로니 렐라 녹진하다 몰아치다 세패버 메뉴,37.3218512692074,127.10925230807
3020,1296561406,세븐패티버거 죽전점,0.0,337,44,섹터플 버거 (패티 6장),강렬한 쇠고기 패티의 참맛을 6배로 느껴보세요!,"22,400원",보정동 1186-2,소고기 패티,강렬하다 쇠고기 패티 차다 느끼다 보다,37.3218512692074,127.10925230807
3021,1296561406,세븐패티버거 죽전점,0.0,337,44,퀀터플 버거 (패티 5장),강렬한 쇠고기 패티의 참맛을 5배로 느껴보세요!,"19,400원",보정동 1186-2,소고기 패티,강렬하다 쇠고기 패티 차다 느끼다 보다,37.3218512692074,127.10925230807
3022,1296561406,세븐패티버거 죽전점,0.0,337,44,쿼드러플 버거 (패티 4장),강렬한 쇠고기 패티의 참맛을 4배로 느껴보세요!,"16,400원",보정동 1186-2,소고기 패티,강렬하다 쇠고기 패티 차다 느끼다 보다,37.3218512692074,127.10925230807
3025,1296561406,세븐패티버거 죽전점,0.0,337,44,감자튀김,"세븐패티버거로도 살짝 아쉬움이 남을 때, 감자프라이즈로 달래보세요!","4,000원",보정동 1186-2,소고기 패티,세븐 패티 살짝 아쉬움 감자 프라 이즈 달래 보다,37.3218512692074,127.10925230807
3033,1708365118,셀러브리티 버거,4.66,"1,178","2,470",치즈버거,"100%소고기패티, 아메리칸치즈, 로메인, 토마토, 그릴드어니언, 셀럽소스","8,200원",대치동 923-13,소고기 패티,소고기 패티 아메리칸 치즈 로메 토마토 그릴 어니언 셀럽 소스,37.4986574451367,127.053661758896
3034,1708365118,셀러브리티 버거,4.66,"1,178","2,470",베이컨치즈버거,"100%소고기패티, 베이컨, 아메리칸치즈, 로메인, 토마토, 그릴드어니언, 셀럽소스","9,200원",대치동 923-13,소고기 패티,소고기 패티 베이컨 아메리칸 치즈 로메 토마토 그릴 어니언 셀럽 소스,37.4986574451367,127.053661758896
3035,1708365118,셀러브리티 버거,4.66,"1,178","2,470",더블치즈버거,"100%소고기패티 2장, 아메리칸치즈 2장, 로메인, 토마토, 그릴드어니언, 셀럽소스","12,600원",대치동 923-13,소고기 패티,소고기 패티 아메리칸 치즈 로메 토마토 그릴 어니언 셀럽 소스,37.4986574451367,127.053661758896
3036,1708365118,셀러브리티 버거,4.66,"1,178","2,470",더블베이컨치즈버거,"100%소고기패티 2장, 베이컨 2장, 아메리칸치즈 2장, 로메인, 토마토, 그릴드어니언, 셀럽소스","14,600원",대치동 923-13,소고기 패티,소고기 패티 베이컨 아메리칸 치즈 로메 토마토 그릴 어니언 셀럽 소스,37.4986574451367,127.053661758896
3037,1708365118,셀러브리티 버거,4.66,"1,178","2,470",크림버거,"100%소고기패티, 베이컨, 아메리칸치즈, 그릴드어니언, 홀스레디쉬마요","9,000원",대치동 923-13,소고기 패티,소고기 패티 베이컨 아메리칸 치즈 그릴 어니언 홀스 레디 쉬마,37.4986574451367,127.053661758896
3038,1708365118,셀러브리티 버거,4.66,"1,178","2,470",더블크림버거,"100%소고기패티 2장, 베이컨 2장, 아메리칸치즈 2장, 그릴드어니언 2장, 홀스레디쉬마요","14,400원",대치동 923-13,소고기 패티,소고기 패티 베이컨 아메리칸 치즈 그릴 어니언 홀스 레디 쉬마,37.4986574451367,127.053661758896
3039,1708365118,셀러브리티 버거,4.66,"1,178","2,470",어니언링버거,"100%소고기패티, 베이컨, 아메리칸치즈, 로메인, 토마토, 그릴드어니언, 어니언링, 할라피뇨, 치폴레스리라차마요","10,200원",대치동 923-13,소고기 패티,소고기 패티 베이컨 아메리칸 치즈 로메 토마토 그릴 어니언 할라피뇨 치폴레 스리 차마,37.4986574451367,127.053661758896
3040,1708365118,셀러브리티 버거,4.66,"1,178","2,470",해쉬브라운버거,"100%소고기패티, 베이컨, 아메리칸치즈, 그릴드어니언, 해쉬브라운, 할라피뇨, 바베큐치폴레소스","10,200원",대치동 923-13,소고기 패티,소고기 패티 베이컨 아메리칸 치즈 그릴 어니언 브라운 할라피뇨 바베큐 치폴 레소스,37.4986574451367,127.053661758896
3041,1708365118,셀러브리티 버거,4.66,"1,178","2,470",루콜라버거,"100%소고기패티, 베이컨, 아메리칸치즈, 로메인, 토마토, 그릴드어니언, 루콜라, 파마산렌치소스","10,400원",대치동 923-13,소고기 패티,소고기 패티 베이컨 아메리칸 치즈 로메 토마토 그릴 어니언 루콜 마산 렌치 소스,37.4986574451367,127.053661758896
